Attack / Operation / Campaign,Year of attack,IoC Class,IoC Type,IoC Subtype,Indicator,Source of info
,2022,Host,cmd line,,timeout  0,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Host,cmd line,,"attrib  +s +h ""C:\Program Files\Remote Utilities - Host\*.*""",https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Host,Process,Parent process,"clickbutton.exe  "".*sanisinst.*"" ""Question"" 6",https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,id70.remoteutilities.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,id70.remoteutilities.com:id.remoteutilities.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,cphost14.qhoster.net:78.110.166.82,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,64.20.61.146,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,78.110.166.82,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,66.23.226.254,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,66.23.226.254:5655,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,64.20.61.146:5655,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,id70.remoteutilities.com:64.20.61.146,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,cphost14.qhoster.net,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com:198.54.117.218,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.gycijyy.xyz:,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.mcbogey.com/hue5/,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.bedrocksolution.com:108.166.128.202,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.ideeperloshopping.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.ideeperloshopping.com:89.46.105.33,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.mcbogey.com/hue5,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,89.46.105.33,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com:198.54.117.216,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.ideeperloshopping.com/hue5/?sBZxw2=A2g+5yEi3p8+ff45/iI642mo4tIKlN1Ug2mE/fPd7Yqy9u+PldJFYYC+ZzE3WWu7QV2lAg==&8pBp3p=2dptyd,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com:198.54.117.215,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,108.166.128.202,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com:parkingpage.namecheap.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.gycijyy.xyz,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com:198.54.117.217,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com:198.54.117.211,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com:198.54.117.210,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,89.46.105.33:80,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.dsko.store,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.mcbogey.com:198.54.117.212,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.bedrocksolution.com:bedrocksolution.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.ideeperloshopping.com/hue5/,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.mcbogey.com/hue5/?sBZxw2=vv0JGkMdS3sQ8IuOy0CbWIlUwMRf64ch0RpfWNApR8VRvZcIEsC3X1oFT425hu/7DMZ9fA==&8pBp3p=2dptyd,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.bedrocksolution.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com:198.54.117.211,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.ministryofpup.com:199.36.158.100,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.comprayventachatarra.com/hue5/,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.ministryofpup.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com:parkingpage.namecheap.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.safetyeat.asia,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.almayarelect.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.ministryofpup.com/hue5,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com:198.54.117.216,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com:198.54.117.218,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.cadconversion.company:,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.cadconversion.company,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.comprayventachatarra.com/hue5/?OH2LRV=FsRXqu+Z6YU/j/s0+8m+M2WywdWcP+f+FgR5GGPO4jBkgvGaW0wSkHbljtb4erklGu63Jw==&nfut_N=xPGx_0PP,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.elnuevoperiodo.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.ministryofpup.com/hue5/?OH2LRV=AsIsiKe5r1XxyTOH4Vx8/ZINA69ZltJgGKWmolTsSK8nsgJDfLQzclN2DfaD+ApgpGrIXA==&nfut_N=xPGx_0PP,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.2kaboomslots.online,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.comprayventachatarra.com/hue5,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.webtextcall.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,URL,,http://www.ministryofpup.com/hue5/,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com:198.54.117.215,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com:198.54.117.212,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.gesundtest.com,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com:198.54.117.217,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,www.comprayventachatarra.com:198.54.117.210,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,xbeta.online,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,IP address,,194.195.211.98:8443,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
,2022,Network,Domain,,xbeta.online:194.195.211.98,https://analyze.intezer.com/families/b43844ba-d646-4c78-bed2-357d7e40be0a
MicroBackdoor,2022,Host,File,Parent folder,%PUBLIC%\ignit.vbs,https://cert.gov.ua/article/37626
,2022,Host,File,Parent folder,%PUBLIC%\Favorites\desktop.ini,https://cert.gov.ua/article/37626
,2022,Host,File,Parent folder,%PUBLIC%\Libraries\core.dll,https://cert.gov.ua/article/37626
,2022,Host,File,Parent folder,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\Windows Prefetch.lNk,https://cert.gov.ua/article/37626
,2022,Host,File,FILE_VERSION_INFO: Original filename,wscript.exe //B //E:vbs C:\Users\Public\Favorites\desktop.ini,https://cert.gov.ua/article/37626
,2022,Host,File,Parent folder,C:\Windows\Microsoft.NET\Framework\v4.0.30319\regasm.exe /U C:\Users\Public\Libraries\core.dll,https://cert.gov.ua/article/37626
,2022,Network,Domain,,xbeta.online:8443,https://cert.gov.ua/article/37626
,2022,Network,IP address,,185.175.158.27,https://cert.gov.ua/article/37626
,2022,Host,File,File hash SHA256,e34d6387d3ab063b0d926ac1fca8c4c4,https://cert.gov.ua/article/37626
,2022,Host,File,File hash SHA256,2556a9e1d5e9874171f51620e5c5e09a,https://cert.gov.ua/article/37626
,2022,Host,File,File hash SHA256,bc6932a0479045b2e60896567a37a36c,https://cert.gov.ua/article/37626
,2022,Host,File,File hash SHA256,bd65d0d59f6127b28f0af8a7f2619588,https://cert.gov.ua/article/37626
,2022,Host,File,File hash SHA256,fb418bb5bd3e592651d0a4f9ae668962,https://cert.gov.ua/article/37626
,2022,Host,File,File hash SHA256,a9dcaf1c709f96bc125c8d1262bac4b6,https://cert.gov.ua/article/37626
,2022,Host,File,File hash SHA256,d2a795af12e937eb8a89d470a96f15a5,https://cert.gov.ua/article/37626
MicroBackdoor,2022,Host,File,File hash SHA256,65237e705e842da0a891c222e57fe095,https://cert.gov.ua/article/37626
,,General,MITRE Technique,,T1547.001,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1218.005,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1059.005,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1071,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1105,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1140,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1056,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1059.001,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1059.007,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,General,MITRE Technique,,T1559.002,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,Registry,Registry Key,HKCU\Software\Microsoft\Windows\CurrentVersion\Run Value: wscript.exe //B //E:vbs \”C:\\Users\\k\\NTUSR.DAT\,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA256,d6b2485e037d3d177de82102f30860d8,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA256,7fbd127ba2f973c22594a28583736c6c,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA256,1f4add4a2386b8d47aa8a909c2b16d69,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,Process,Parent process,cmd /c certutil -decode C:\Users\k\AppData\Local\Temp\ tmp4E07.tmp C:\Users\k\AppData\Local\Temp\NTUSR.DAT && timeout 10 && wscript.exe //B //E:vbs C:\Users\k\AppData\ Local\Temp\NTUSR.DAT,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA256,cafb6b5795c26376289832cffc3aee94,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Network,Email,,socis@socis.kiev.ua,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA256,0acecad57c4015e14d9b3bb02b433d3e,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,Registry,Registry Key,REG ADD HKCU\\Console\\%SystemRoot^%_system32_cmd.exe /v CodePage /t REG_DWORD /d 65001 /f,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Network,URL,,https://mail.secured-auth.cf/ track?rid=3DsWVkk7K,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA255,53b31f65bb6ced61c5bafa8e4c98e9e8,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA256,74572fba26f5e988b297ec5ea5c8ac1c,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Network,URL,,http://88.99.104.179:1985/update/microsoft_crpn,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Network,URL,,http://88.99.104.179:1985/update/microsoft_corp,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Network,URL,,http://88.99.104.179:1985/update/microsoft_crp,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA255,90adaadf02f2e1a90bdae790de7d565f,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA256,36c81100c86a491e628105884bdfeab8,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,Registry,Registry Key,HKLM\Software\Microsoft\Windows\CurrentVersion\Run\ Value: %TEMP%\conhost.exe,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA255,0faf36548b8396851368c532ad4ac348,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA255,3e5b26a5a8e996d5e95339ee3a487a5a,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
,,Host,File,File hash SHA255,96ea8602c7b268311c6a0b409757d803,https://www.mandiant.com/sites/default/files/2021-09/rpt-ghostwriter-update-unc1151-000376-1.pdf
